drug_name,drug_id,disease_name,disease_id,gene_name,gene_id
fenfluramine,CHEBI:5000,obesity disorder,MONDO:0011122,htr2c,NCBIGene:3358
fenfluramine,CHEBI:5000,obesity disorder,MONDO:0011122,htr2a,NCBIGene:3356
methamphetamine,CHEBI:6809,obesity disorder,MONDO:0011122,slc6a2,NCBIGene:6530
methamphetamine,CHEBI:6809,obesity disorder,MONDO:0011122,taar1,NCBIGene:134864
methamphetamine,CHEBI:6809,obesity disorder,MONDO:0011122,slc22a3,NCBIGene:6581
methamphetamine,CHEBI:6809,obesity disorder,MONDO:0011122,slc18a2,NCBIGene:6571
methamphetamine,CHEBI:6809,obesity disorder,MONDO:0011122,slc6a3,NCBIGene:6531
methamphetamine,CHEBI:6809,obesity disorder,MONDO:0011122,slc6a4,NCBIGene:6532
bupropion,CHEBI:3219,obesity disorder,MONDO:0011122,slc6a2,NCBIGene:6530
bupropion,CHEBI:3219,obesity disorder,MONDO:0011122,slc6a3,NCBIGene:6531
bupropion,CHEBI:3219,obesity disorder,MONDO:0011122,cyp2e1,NCBIGene:1571
bupropion,CHEBI:3219,obesity disorder,MONDO:0011122,adra1a,NCBIGene:148
bupropion,CHEBI:3219,obesity disorder,MONDO:0011122,slc6a4,NCBIGene:6532
benzphetamine,CHEBI:3044,obesity disorder,MONDO:0011122,slc18a2,NCBIGene:6571
benzphetamine,CHEBI:3044,obesity disorder,MONDO:0011122,slc6a3,NCBIGene:6531
benzphetamine,CHEBI:3044,obesity disorder,MONDO:0011122,slc6a2,NCBIGene:6530
benzphetamine,CHEBI:3044,obesity disorder,MONDO:0011122,adra1a,NCBIGene:148
phentermine,CHEBI:8080,obesity disorder,MONDO:0011122,slc6a4,NCBIGene:6532
phentermine,CHEBI:8080,obesity disorder,MONDO:0011122,slc6a3,NCBIGene:6531
phentermine,CHEBI:8080,obesity disorder,MONDO:0011122,slc6a2,NCBIGene:6530
rimonabant,CHEBI:34967,obesity disorder,MONDO:0011122,cnr2,NCBIGene:1269
rimonabant,CHEBI:34967,obesity disorder,MONDO:0011122,cnr1,NCBIGene:1268
naltrexone,CHEBI:7465,obesity disorder,MONDO:0011122,oprm1,NCBIGene:4988
naltrexone,CHEBI:7465,obesity disorder,MONDO:0011122,oprk1,NCBIGene:4986
naltrexone,CHEBI:7465,obesity disorder,MONDO:0011122,oprd1,NCBIGene:4985
(s)-fenfluramine,CHEBI:439329,obesity disorder,MONDO:0011122,slc6a4,NCBIGene:6532
(s)-fenfluramine,CHEBI:439329,obesity disorder,MONDO:0011122,htr2c,NCBIGene:3358
(s)-fenfluramine,CHEBI:439329,obesity disorder,MONDO:0011122,cyp2e1,NCBIGene:1571
diethylpropion,CHEBI:4530,obesity disorder,MONDO:0011122,slc6a2,NCBIGene:6530
diethylpropion,CHEBI:4530,obesity disorder,MONDO:0011122,slc6a3,NCBIGene:6531
phenmetrazine,CHEBI:8067,obesity disorder,MONDO:0011122,slc6a3,NCBIGene:6531
phenmetrazine,CHEBI:8067,obesity disorder,MONDO:0011122,slc6a2,NCBIGene:6530
1-phenylpropan-2-amine,CHEBI:132233,obesity disorder,MONDO:0011122,slc22a3,NCBIGene:6581
1-phenylpropan-2-amine,CHEBI:132233,obesity disorder,MONDO:0011122,slc6a4,NCBIGene:6532
1-phenylpropan-2-amine,CHEBI:132233,obesity disorder,MONDO:0011122,slc6a2,NCBIGene:6530
1-phenylpropan-2-amine,CHEBI:132233,obesity disorder,MONDO:0011122,cartpt,NCBIGene:9607
1-phenylpropan-2-amine,CHEBI:132233,obesity disorder,MONDO:0011122,drd2,NCBIGene:1813
1-phenylpropan-2-amine,CHEBI:132233,obesity disorder,MONDO:0011122,slc18a2,NCBIGene:6571
1-phenylpropan-2-amine,CHEBI:132233,obesity disorder,MONDO:0011122,slc6a3,NCBIGene:6531
1-phenylpropan-2-amine,CHEBI:132233,obesity disorder,MONDO:0011122,taar1,NCBIGene:134864
secobarbital,CHEBI:9073,insomnia,MONDO:0013600,gabra1,NCBIGene:2554
zolpidem,CHEBI:10125,insomnia,MONDO:0013600,gabrb3,NCBIGene:2562
zolpidem,CHEBI:10125,insomnia,MONDO:0013600,gabra1,NCBIGene:2554
choline,CHEBI:15354,insomnia,MONDO:0013600,adora2a,NCBIGene:135
eszopiclone,CHEBI:53760,insomnia,MONDO:0013600,gabra1,NCBIGene:2554
zaleplon,CHEBI:10102,insomnia,MONDO:0013600,gabrb3,NCBIGene:2562
zaleplon,CHEBI:10102,insomnia,MONDO:0013600,gabra1,NCBIGene:2554
triazolam,CHEBI:9674,insomnia,MONDO:0013600,gabra1,NCBIGene:2554
triazolam,CHEBI:9674,insomnia,MONDO:0013600,gabrb3,NCBIGene:2562
melatonin,CHEBI:16796,insomnia,MONDO:0013600,mtnr1b,NCBIGene:4544
melatonin,CHEBI:16796,insomnia,MONDO:0013600,calr,NCBIGene:811
melatonin,CHEBI:16796,insomnia,MONDO:0013600,mtnr1a,NCBIGene:4543
nitrazepam,CHEBI:7581,insomnia,MONDO:0013600,gabra1,NCBIGene:2554
nitrazepam,CHEBI:7581,insomnia,MONDO:0013600,gabrb3,NCBIGene:2562
midazolam,CHEBI:6931,insomnia,MONDO:0013600,gabra1,NCBIGene:2554
midazolam,CHEBI:6931,insomnia,MONDO:0013600,gabrb3,NCBIGene:2562
pentobarbital,CHEBI:7983,insomnia,MONDO:0013600,gabra1,NCBIGene:2554
pentobarbital,CHEBI:7983,insomnia,MONDO:0013600,gabrb3,NCBIGene:2562
flurazepam,CHEBI:5128,insomnia,MONDO:0013600,gabrb3,NCBIGene:2562
flurazepam,CHEBI:5128,insomnia,MONDO:0013600,gabra1,NCBIGene:2554
zopiclone,CHEBI:32315,insomnia,MONDO:0013600,gabrb3,NCBIGene:2562
zopiclone,CHEBI:32315,insomnia,MONDO:0013600,gabra1,NCBIGene:2554
alprazolam,CHEBI:2611,insomnia,MONDO:0013600,gabra1,NCBIGene:2554
alprazolam,CHEBI:2611,insomnia,MONDO:0013600,gabrb3,NCBIGene:2562
betamethasone,CHEBI:3077,"dermatitis, atopic",MONDO:0011292,ptgs2,NCBIGene:5743
betamethasone,CHEBI:3077,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
amcinonide,CHEBI:31199,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
cetirizine,CHEBI:3561,"dermatitis, atopic",MONDO:0011292,hrh1,NCBIGene:3269
alclometasone dipropionate,CHEBI:31184,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
prednisolone,CHEBI:8378,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
fluocinolone,CHEBI:5108,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
hydroxyzine,CHEBI:5818,"dermatitis, atopic",MONDO:0011292,hrh1,NCBIGene:3269
fluticasone,CHEBI:5134,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
desoximetasone,CHEBI:691037,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
flumethasone pivalate,CHEBI:31620,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
6alpha-methylprednisolone,CHEBI:6888,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
diflorasone diacetate,CHEBI:31483,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
mometasone,CHEBI:6970,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
doxepin,CHEBI:4710,"dermatitis, atopic",MONDO:0011292,hrh1,NCBIGene:3269
doxepin,CHEBI:4710,"dermatitis, atopic",MONDO:0011292,hrh2,NCBIGene:3274
clocortolone,CHEBI:59582,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
clobetasol propionate,CHEBI:31414,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
triamcinolone,CHEBI:9667,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
triamcinolone,CHEBI:9667,"dermatitis, atopic",MONDO:0011292,ptgs2,NCBIGene:5743
prednisone,CHEBI:8382,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
desonide,CHEBI:204734,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
hydrocortisone cypionate,CHEBI:5783,"dermatitis, atopic",MONDO:0011292,nr3c1,NCBIGene:2908
l-glutamine,CHEBI:18050,sickle cell anemia,MONDO:0011382,cad,NCBIGene:790
hydroxyurea,CHEBI:44423,sickle cell anemia,MONDO:0011382,rrm1,NCBIGene:6240
hydroxyurea,CHEBI:44423,sickle cell anemia,MONDO:0011382,rrm2,NCBIGene:6241
prednisolone,CHEBI:8378,juvenile idiopathic arthritis,MONDO:0011429,nr3c1,NCBIGene:2908
prednisolone,CHEBI:8378,juvenile idiopathic arthritis,MONDO:0011429,abcb1,NCBIGene:5243
prednisolone,CHEBI:8378,juvenile idiopathic arthritis,MONDO:0011429,serpina6,NCBIGene:866
etodolac,CHEBI:4909,juvenile idiopathic arthritis,MONDO:0011429,ptgs1,NCBIGene:5742
etodolac,CHEBI:4909,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
etodolac,CHEBI:4909,juvenile idiopathic arthritis,MONDO:0011429,dhfr,NCBIGene:1719
6alpha-methylprednisolone,CHEBI:6888,juvenile idiopathic arthritis,MONDO:0011429,nr3c1,NCBIGene:2908
6alpha-methylprednisolone,CHEBI:6888,juvenile idiopathic arthritis,MONDO:0011429,abcb1,NCBIGene:5243
meloxicam,CHEBI:6741,juvenile idiopathic arthritis,MONDO:0011429,ptgs1,NCBIGene:5742
meloxicam,CHEBI:6741,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
salicylic acid,CHEBI:16914,juvenile idiopathic arthritis,MONDO:0011429,ptgs1,NCBIGene:5742
salicylic acid,CHEBI:16914,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
salicylic acid,CHEBI:16914,juvenile idiopathic arthritis,MONDO:0011429,abcb1,NCBIGene:5243
salicylic acid,CHEBI:16914,juvenile idiopathic arthritis,MONDO:0011429,hmgb1,NCBIGene:3146
naproxen,CHEBI:7476,juvenile idiopathic arthritis,MONDO:0011429,ptgs1,NCBIGene:5742
naproxen,CHEBI:7476,juvenile idiopathic arthritis,MONDO:0011429,akr1c3,NCBIGene:8644
naproxen,CHEBI:7476,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
naproxen,CHEBI:7476,juvenile idiopathic arthritis,MONDO:0011429,dhfr,NCBIGene:1719
celecoxib,CHEBI:41423,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
celecoxib,CHEBI:41423,juvenile idiopathic arthritis,MONDO:0011429,ptgs1,NCBIGene:5742
chloroquine,CHEBI:3638,juvenile idiopathic arthritis,MONDO:0011429,tnf,NCBIGene:7124
chloroquine,CHEBI:3638,juvenile idiopathic arthritis,MONDO:0011429,abcb1,NCBIGene:5243
prednisone,CHEBI:8382,juvenile idiopathic arthritis,MONDO:0011429,nr3c1,NCBIGene:2908
prednisone,CHEBI:8382,juvenile idiopathic arthritis,MONDO:0011429,abcb1,NCBIGene:5243
betamethasone,CHEBI:3077,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
betamethasone,CHEBI:3077,juvenile idiopathic arthritis,MONDO:0011429,abcb1,NCBIGene:5243
betamethasone,CHEBI:3077,juvenile idiopathic arthritis,MONDO:0011429,nr3c1,NCBIGene:2908
tolmetin,CHEBI:71941,juvenile idiopathic arthritis,MONDO:0011429,cxcl8,NCBIGene:3576
tolmetin,CHEBI:71941,juvenile idiopathic arthritis,MONDO:0011429,ptgs1,NCBIGene:5742
tolmetin,CHEBI:71941,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
oxaprozin,CHEBI:7822,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
oxaprozin,CHEBI:7822,juvenile idiopathic arthritis,MONDO:0011429,ptgs1,NCBIGene:5742
triamcinolone,CHEBI:9667,juvenile idiopathic arthritis,MONDO:0011429,nr3c1,NCBIGene:2908
triamcinolone,CHEBI:9667,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
triamcinolone,CHEBI:9667,juvenile idiopathic arthritis,MONDO:0011429,serpina6,NCBIGene:866
nabumetone,CHEBI:7443,juvenile idiopathic arthritis,MONDO:0011429,ptgs1,NCBIGene:5742
nabumetone,CHEBI:7443,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
sulfasalazine,CHEBI:9334,juvenile idiopathic arthritis,MONDO:0011429,ptgs1,NCBIGene:5742
sulfasalazine,CHEBI:9334,juvenile idiopathic arthritis,MONDO:0011429,alox5,NCBIGene:240
sulfasalazine,CHEBI:9334,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
sulfasalazine,CHEBI:9334,juvenile idiopathic arthritis,MONDO:0011429,slc46a1,NCBIGene:113235
rofecoxib,CHEBI:8887,juvenile idiopathic arthritis,MONDO:0011429,ptgs1,NCBIGene:5742
rofecoxib,CHEBI:8887,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
ibuprofen,CHEBI:5855,juvenile idiopathic arthritis,MONDO:0011429,ptgs1,NCBIGene:5742
ibuprofen,CHEBI:5855,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
ibuprofen,CHEBI:5855,juvenile idiopathic arthritis,MONDO:0011429,cxcl8,NCBIGene:3576
ibuprofen,CHEBI:5855,juvenile idiopathic arthritis,MONDO:0011429,abcb1,NCBIGene:5243
ibuprofen,CHEBI:5855,juvenile idiopathic arthritis,MONDO:0011429,dhfr,NCBIGene:1719
piroxicam,CHEBI:8249,juvenile idiopathic arthritis,MONDO:0011429,ptgs1,NCBIGene:5742
piroxicam,CHEBI:8249,juvenile idiopathic arthritis,MONDO:0011429,ptgs2,NCBIGene:5743
spironolactone,CHEBI:9241,acne,MONDO:0011438,pgr,NCBIGene:5241
spironolactone,CHEBI:9241,acne,MONDO:0011438,nr3c1,NCBIGene:2908
spironolactone,CHEBI:9241,acne,MONDO:0011438,shbg,NCBIGene:6462
spironolactone,CHEBI:9241,acne,MONDO:0011438,ar,NCBIGene:367
spironolactone,CHEBI:9241,acne,MONDO:0011438,cyp11b1,NCBIGene:1584
dapsone,CHEBI:4325,acne,MONDO:0011438,ptgs2,NCBIGene:5743
dapsone,CHEBI:4325,acne,MONDO:0011438,ptgs1,NCBIGene:5742
17alpha-ethynylestradiol,CHEBI:4903,acne,MONDO:0011438,esr2,NCBIGene:2100
17alpha-ethynylestradiol,CHEBI:4903,acne,MONDO:0011438,esr1,NCBIGene:2099
17alpha-ethynylestradiol,CHEBI:4903,acne,MONDO:0011438,shbg,NCBIGene:6462
17beta-estradiol,CHEBI:16469,acne,MONDO:0011438,esr1,NCBIGene:2099
17beta-estradiol,CHEBI:16469,acne,MONDO:0011438,esr2,NCBIGene:2100
17beta-estradiol,CHEBI:16469,acne,MONDO:0011438,shbg,NCBIGene:6462
17beta-estradiol,CHEBI:16469,acne,MONDO:0011438,ar,NCBIGene:367
nonanedioic acid,CHEBI:48131,acne,MONDO:0011438,tyr,NCBIGene:7299
drospirenone,CHEBI:50838,acne,MONDO:0011438,pgr,NCBIGene:5241
drospirenone,CHEBI:50838,acne,MONDO:0011438,ptgs2,NCBIGene:5743
drospirenone,CHEBI:50838,acne,MONDO:0011438,ar,NCBIGene:367
all-trans-retinoic acid,CHEBI:15367,acne,MONDO:0011438,rarg,NCBIGene:5916
all-trans-retinoic acid,CHEBI:15367,acne,MONDO:0011438,rxrb,NCBIGene:6257
all-trans-retinoic acid,CHEBI:15367,acne,MONDO:0011438,rarb,NCBIGene:5915
all-trans-retinoic acid,CHEBI:15367,acne,MONDO:0011438,rara,NCBIGene:5914
hydrocortisone cypionate,CHEBI:5783,acne,MONDO:0011438,nr3c1,NCBIGene:2908
hydrocortisone cypionate,CHEBI:5783,acne,MONDO:0011438,cyp11b1,NCBIGene:1584
hydrocortisone cypionate,CHEBI:5783,acne,MONDO:0011438,shbg,NCBIGene:6462
norethisterone,CHEBI:7627,acne,MONDO:0011438,shbg,NCBIGene:6462
norethisterone,CHEBI:7627,acne,MONDO:0011438,pgr,NCBIGene:5241
tazarotene,CHEBI:32184,acne,MONDO:0011438,rarg,NCBIGene:5916
tazarotene,CHEBI:32184,acne,MONDO:0011438,rara,NCBIGene:5914
tazarotene,CHEBI:32184,acne,MONDO:0011438,rxrb,NCBIGene:6257
tazarotene,CHEBI:32184,acne,MONDO:0011438,rarb,NCBIGene:5915
minocycline,CHEBI:50694,acne,MONDO:0011438,il1b,NCBIGene:3553
adapalene,CHEBI:31174,acne,MONDO:0011438,rxrb,NCBIGene:6257
adapalene,CHEBI:31174,acne,MONDO:0011438,rarb,NCBIGene:5915
adapalene,CHEBI:31174,acne,MONDO:0011438,rara,NCBIGene:5914
adapalene,CHEBI:31174,acne,MONDO:0011438,rarg,NCBIGene:5916
levonorgestrel,CHEBI:6443,acne,MONDO:0011438,ar,NCBIGene:367
levonorgestrel,CHEBI:6443,acne,MONDO:0011438,pgr,NCBIGene:5241
levonorgestrel,CHEBI:6443,acne,MONDO:0011438,shbg,NCBIGene:6462
levonorgestrel,CHEBI:6443,acne,MONDO:0011438,esr1,NCBIGene:2099
norgestimate,CHEBI:50815,acne,MONDO:0011438,esr1,NCBIGene:2099
norgestimate,CHEBI:50815,acne,MONDO:0011438,pgr,NCBIGene:5241
estrone,CHEBI:17263,acne,MONDO:0011438,esr1,NCBIGene:2099
estrone,CHEBI:17263,acne,MONDO:0011438,esr2,NCBIGene:2100
estrone,CHEBI:17263,acne,MONDO:0011438,shbg,NCBIGene:6462
salicylic acid,CHEBI:16914,acne,MONDO:0011438,ptgs1,NCBIGene:5742
salicylic acid,CHEBI:16914,acne,MONDO:0011438,ptgs2,NCBIGene:5743
prostaglandin e1,CHEBI:15544,tricuspid atresia,MONDO:0011514,ptger2,NCBIGene:5732
all-trans-retinoic acid,CHEBI:15367,acute promyelocytic leukemia,MONDO:0012883,rarg,NCBIGene:5916
all-trans-retinoic acid,CHEBI:15367,acute promyelocytic leukemia,MONDO:0012883,rarb,NCBIGene:5915
all-trans-retinoic acid,CHEBI:15367,acute promyelocytic leukemia,MONDO:0012883,rara,NCBIGene:5914
all-trans-retinoic acid,CHEBI:15367,acute promyelocytic leukemia,MONDO:0012883,pin1,NCBIGene:5300
cytarabine,CHEBI:28680,acute promyelocytic leukemia,MONDO:0012883,pola1,NCBIGene:5422
cytarabine,CHEBI:28680,acute promyelocytic leukemia,MONDO:0012883,pold1,NCBIGene:5424
cytarabine,CHEBI:28680,acute promyelocytic leukemia,MONDO:0012883,polb,NCBIGene:5423
cytarabine,CHEBI:28680,acute promyelocytic leukemia,MONDO:0012883,pole,NCBIGene:5426
mercaptopurine,PUBCHEM.COMPOUND:667490,acute promyelocytic leukemia,MONDO:0012883,hprt1,NCBIGene:3251
mercaptopurine,PUBCHEM.COMPOUND:667490,acute promyelocytic leukemia,MONDO:0012883,ppat,NCBIGene:5471
tamibarotene,CHEBI:32181,acute promyelocytic leukemia,MONDO:0012883,rara,NCBIGene:5914
tamibarotene,CHEBI:32181,acute promyelocytic leukemia,MONDO:0012883,rarb,NCBIGene:5915
daunorubicin,CHEBI:41977,acute promyelocytic leukemia,MONDO:0012883,top2a,NCBIGene:7153
lovastatin,CHEBI:40303,hypoalphalipoproteinemia,MONDO:0017773,hmgcr,NCBIGene:3156
fenofibrate,CHEBI:5001,hypoalphalipoproteinemia,MONDO:0017773,ppara,NCBIGene:5465
simvastatin,CHEBI:9150,hypoalphalipoproteinemia,MONDO:0017773,hmgcr,NCBIGene:3156
gemfibrozil,CHEBI:5296,hypoalphalipoproteinemia,MONDO:0017773,ppara,NCBIGene:5465
prednisolone,CHEBI:8378,hypersensitivity pneumonitis,MONDO:0017853,nr3c1,NCBIGene:2908
prednisolone,CHEBI:8378,hypersensitivity pneumonitis,MONDO:0017853,serpina6,NCBIGene:866
ceftriaxone,CHEBI:29007,meningococcal meningitis,MONDO:0018059,snca,NCBIGene:6622
(s)-colchicine,CHEBI:27882,familial mediterranean fever,MONDO:0018088,tubb,NCBIGene:203068
corticotropin,CHEBI:3892,west syndrome,MONDO:0018097,mc3r,NCBIGene:4159
vigabatrin,CHEBI:63638,west syndrome,MONDO:0018097,abat,NCBIGene:18
vemurafenib,CHEBI:63637,erdheim-chester disease,MONDO:0018153,braf,NCBIGene:673
vandetanib,CHEBI:49960,thyroid gland carcinoma,MONDO:0015075,ret,NCBIGene:5979
vandetanib,CHEBI:49960,thyroid gland carcinoma,MONDO:0015075,slk,NCBIGene:9748
sorafenib,CHEBI:50924,thyroid gland carcinoma,MONDO:0015075,braf,NCBIGene:673
sorafenib,CHEBI:50924,thyroid gland carcinoma,MONDO:0015075,ret,NCBIGene:5979
sorafenib,CHEBI:50924,thyroid gland carcinoma,MONDO:0015075,slk,NCBIGene:9748
triamcinolone,CHEBI:9667,chronic primary adrenal insufficiency,MONDO:0015129,nr3c1,NCBIGene:2908
triamcinolone,CHEBI:9667,chronic primary adrenal insufficiency,MONDO:0015129,serpina6,NCBIGene:866
prednisolone,CHEBI:8378,chronic primary adrenal insufficiency,MONDO:0015129,nr3c1,NCBIGene:2908
prednisolone,CHEBI:8378,chronic primary adrenal insufficiency,MONDO:0015129,nr3c2,NCBIGene:4306
prednisolone,CHEBI:8378,chronic primary adrenal insufficiency,MONDO:0015129,serpina6,NCBIGene:866
prednisone,CHEBI:8382,chronic primary adrenal insufficiency,MONDO:0015129,nr3c1,NCBIGene:2908
hydrocortisone cypionate,CHEBI:5783,chronic primary adrenal insufficiency,MONDO:0015129,nr3c1,NCBIGene:2908
hydrocortisone cypionate,CHEBI:5783,chronic primary adrenal insufficiency,MONDO:0015129,shbg,NCBIGene:6462
hydrocortisone cypionate,CHEBI:5783,chronic primary adrenal insufficiency,MONDO:0015129,serpina6,NCBIGene:866
hydrocortisone cypionate,CHEBI:5783,chronic primary adrenal insufficiency,MONDO:0015129,nr3c2,NCBIGene:4306
6alpha-methylprednisolone,CHEBI:6888,chronic primary adrenal insufficiency,MONDO:0015129,nr3c1,NCBIGene:2908
betamethasone,CHEBI:3077,chronic primary adrenal insufficiency,MONDO:0015129,nr3c1,NCBIGene:2908
betamethasone,CHEBI:3077,chronic primary adrenal insufficiency,MONDO:0015129,nr3c2,NCBIGene:4306
fludrocortisone acetate,CHEBI:5102,chronic primary adrenal insufficiency,MONDO:0015129,nr3c2,NCBIGene:4306
fludrocortisone acetate,CHEBI:5102,chronic primary adrenal insufficiency,MONDO:0015129,nr3c1,NCBIGene:2908
prednisolone,CHEBI:8378,dermatitis herpetiformis,MONDO:0015614,nr3c1,NCBIGene:2908
prednisolone,CHEBI:8378,dermatitis herpetiformis,MONDO:0015614,serpina6,NCBIGene:866
triamcinolone,CHEBI:9667,dermatitis herpetiformis,MONDO:0015614,nr3c1,NCBIGene:2908
triamcinolone,CHEBI:9667,dermatitis herpetiformis,MONDO:0015614,serpina6,NCBIGene:866
prednisone,CHEBI:8382,dermatitis herpetiformis,MONDO:0015614,nr3c1,NCBIGene:2908
dapsone,CHEBI:4325,dermatitis herpetiformis,MONDO:0015614,mpo,NCBIGene:4353
hydrocortisone cypionate,CHEBI:5783,dermatitis herpetiformis,MONDO:0015614,nr3c1,NCBIGene:2908
hydrocortisone cypionate,CHEBI:5783,dermatitis herpetiformis,MONDO:0015614,shbg,NCBIGene:6462
hydrocortisone cypionate,CHEBI:5783,dermatitis herpetiformis,MONDO:0015614,serpina6,NCBIGene:866
betamethasone,CHEBI:3077,dermatitis herpetiformis,MONDO:0015614,nr3c1,NCBIGene:2908
6alpha-methylprednisolone,CHEBI:6888,dermatitis herpetiformis,MONDO:0015614,nr3c1,NCBIGene:2908
imatinib,CHEBI:45783,chronic eosinophilic leukemia,MONDO:0015687,kit,NCBIGene:3815
imatinib,CHEBI:45783,chronic eosinophilic leukemia,MONDO:0015687,abl1,NCBIGene:25
imatinib,CHEBI:45783,chronic eosinophilic leukemia,MONDO:0015687,ddr1,NCBIGene:780
imatinib,CHEBI:45783,chronic eosinophilic leukemia,MONDO:0015687,pdgfra,NCBIGene:5156
imatinib,CHEBI:45783,chronic eosinophilic leukemia,MONDO:0015687,nqo2,NCBIGene:4835
imatinib,CHEBI:45783,chronic eosinophilic leukemia,MONDO:0015687,slc47a1,NCBIGene:55244
imatinib,CHEBI:45783,chronic eosinophilic leukemia,MONDO:0015687,abl2,NCBIGene:27
imatinib,CHEBI:45783,chronic eosinophilic leukemia,MONDO:0015687,pdgfrb,NCBIGene:5159
imatinib,CHEBI:45783,chronic eosinophilic leukemia,MONDO:0015687,ddr2,NCBIGene:4921
imatinib,CHEBI:45783,chronic eosinophilic leukemia,MONDO:0015687,ddx3x,NCBIGene:1654
imatinib,CHEBI:45783,myeloid neoplasm associated with pdgfra rearrangement,MONDO:0015689,pdgfra,NCBIGene:5156
hydrocortisone cypionate,CHEBI:5783,adrenogenital syndrome,MONDO:0015898,cyp11b1,NCBIGene:1584
posaconazole,CHEBI:64355,chromomycosis,MONDO:0015908,erg11,NCBIGene:3641571
bosentan,CHEBI:51450,pulmonary arterial hypertension,MONDO:0015924,ednra,NCBIGene:1909
bosentan,CHEBI:51450,pulmonary arterial hypertension,MONDO:0015924,ednrb,NCBIGene:1910
sildenafil,CHEBI:9139,pulmonary arterial hypertension,MONDO:0015924,pde5a,NCBIGene:8654
nitric oxide,CHEBI:16480,pulmonary arterial hypertension,MONDO:0015924,gucy1a2,NCBIGene:2977
prostaglandin e1,CHEBI:15544,pulmonary arterial hypertension,MONDO:0015924,ptger1,NCBIGene:5731
prostaglandin e1,CHEBI:15544,pulmonary arterial hypertension,MONDO:0015924,ptger2,NCBIGene:5732
prostaglandin e1,CHEBI:15544,pulmonary arterial hypertension,MONDO:0015924,ptgir,NCBIGene:5739
macitentan,CHEBI:76607,pulmonary arterial hypertension,MONDO:0015924,ednrb,NCBIGene:1910
macitentan,CHEBI:76607,pulmonary arterial hypertension,MONDO:0015924,ednra,NCBIGene:1909
treprostinil,CHEBI:50861,pulmonary arterial hypertension,MONDO:0015924,ptgir,NCBIGene:5739
iloprost,CHEBI:63916,pulmonary arterial hypertension,MONDO:0015924,ptgir,NCBIGene:5739
iloprost,CHEBI:63916,pulmonary arterial hypertension,MONDO:0015924,ptger1,NCBIGene:5731
iloprost,CHEBI:63916,pulmonary arterial hypertension,MONDO:0015924,ptger4,NCBIGene:5734
iloprost,CHEBI:63916,pulmonary arterial hypertension,MONDO:0015924,ptger2,NCBIGene:5732
tadalafil,CHEBI:71940,pulmonary arterial hypertension,MONDO:0015924,pde5a,NCBIGene:8654
nintedanib,PUBCHEM.COMPOUND:135423438,interstitial lung disease,MONDO:0015925,map3k2,NCBIGene:10746
nintedanib,PUBCHEM.COMPOUND:135423438,interstitial lung disease,MONDO:0015925,fgfr3,NCBIGene:2261
nintedanib,PUBCHEM.COMPOUND:135423438,interstitial lung disease,MONDO:0015925,kdr,NCBIGene:3791
nintedanib,PUBCHEM.COMPOUND:135423438,interstitial lung disease,MONDO:0015925,clk1,NCBIGene:1195
nintedanib,PUBCHEM.COMPOUND:135423438,interstitial lung disease,MONDO:0015925,axl,NCBIGene:558
nintedanib,PUBCHEM.COMPOUND:135423438,interstitial lung disease,MONDO:0015925,ddr1,NCBIGene:780
nintedanib,PUBCHEM.COMPOUND:135423438,interstitial lung disease,MONDO:0015925,nuak2,NCBIGene:81788
